2005-01-03, Steady Climb, SP500: +nan%, RSI: nan, VIX: 14.08, ATR: nan, BBW: nan, PrevState: None, Score: 2
2020-08-18, Steady Climb, SP500: +1.68%, RSI: 79.3, VIX: 21.51, ATR: 0.0026, BBW: 0.07, PrevState: Steady Climb, Score: 8
2020-08-19, Trend Pullback, SP500: -0.16%, RSI: 78.3, VIX: 22.54, ATR: 0.0008, BBW: 0.07, PrevState: Steady Climb, Score: 6
2020-08-20, Volatile Chop, SP500: +0.36%, RSI: 76.9, VIX: 22.72, ATR: 0.0006, BBW: 0.07, PrevState: Trend Pullback, Score: 6
2020-08-21, Volatile Chop, SP500: +0.72%, RSI: 75.5, VIX: 22.54, ATR: 0.0005, BBW: 0.07, PrevState: Volatile Chop, Score: 6
2020-08-24, Steady Climb, SP500: +1.46%, RSI: 78.0, VIX: 22.37, ATR: 0.0008, BBW: 0.07, PrevState: Volatile Chop, Score: 6
2020-08-25, Steady Climb, SP500: +1.59%, RSI: 77.0, VIX: 22.03, ATR: 0.0031, BBW: 0.06, PrevState: Steady Climb, Score: 8
2020-08-26, Steady Climb, SP500: +3.08%, RSI: 78.4, VIX: 23.27, ATR: 0.0053, BBW: 0.07, PrevState: Steady Climb, Score: 8
2020-08-27, Steady Climb, SP500: +2.93%, RSI: 78.8, VIX: 24.47, ATR: 0.0067, BBW: 0.07, PrevState: Steady Climb, Score: 8
2020-08-28, Steady Climb, SP500: +3.26%, RSI: 80.0, VIX: 22.96, ATR: 0.0063, BBW: 0.07, PrevState: Steady Climb, Score: 8
2020-08-31, Steady Climb, SP500: +2.01%, RSI: 86.7, VIX: 26.41, ATR: 0.0056, BBW: 0.07, PrevState: Steady Climb, Score: 8
2020-09-01, Steady Climb, SP500: +2.41%, RSI: 85.4, VIX: 26.12, ATR: 0.0040, BBW: 0.07, PrevState: Steady Climb, Score: 8
2020-09-02, Steady Climb, SP500: +2.94%, RSI: 90.9, VIX: 26.57, ATR: 0.0031, BBW: 0.08, PrevState: Steady Climb, Score: 8
2020-09-03, Trend Pullback, SP500: -0.85%, RSI: 60.8, VIX: 33.60, ATR: 0.0061, BBW: 0.08, PrevState: Steady Climb, Score: 8
2020-09-04, Steady Climb, SP500: -2.31%, RSI: 55.6, VIX: 30.75, ATR: -0.0007, BBW: 0.08, PrevState: Trend Pullback, Score: 6
2020-09-08, Sharp Decline, SP500: -4.81%, RSI: 44.0, VIX: 31.46, ATR: -0.0066, BBW: 0.08, PrevState: Steady Climb, Score: 6
2020-09-09, Sharp Decline, SP500: -3.62%, RSI: 52.2, VIX: 28.81, ATR: -0.0160, BBW: 0.08, PrevState: Sharp Decline, Score: 6
2020-09-10, Sharp Decline, SP500: -6.75%, RSI: 46.1, VIX: 29.71, ATR: -0.0146, BBW: 0.08, PrevState: Sharp Decline, Score: 6
2020-09-11, Orderly Decline, SP500: -3.30%, RSI: 45.1, VIX: 26.87, ATR: -0.0078, BBW: 0.08, PrevState: Sharp Decline, Score: 6
2020-09-14, Orderly Decline, SP500: -1.27%, RSI: 45.9, VIX: 25.85, ATR: -0.0049, BBW: 0.08, PrevState: Orderly Decline, Score: 6
2020-09-15, Steady Climb, SP500: +2.08%, RSI: 46.4, VIX: 25.59, ATR: 0.0013, BBW: 0.08, PrevState: Orderly Decline, Score: 8
2020-09-16, Trend Pullback, SP500: -0.40%, RSI: 41.8, VIX: 26.04, ATR: 0.0014, BBW: 0.08, PrevState: Steady Climb, Score: 8
2020-09-17, Steady Climb, SP500: +0.53%, RSI: 39.3, VIX: 26.46, ATR: 0.0046, BBW: 0.08, PrevState: Trend Pullback, Score: 6
2020-09-18, Trend Pullback, SP500: -0.64%, RSI: 34.5, VIX: 25.83, ATR: 0.0010, BBW: 0.08, PrevState: Steady Climb, Score: 8
2020-09-21, Sharp Decline, SP500: -3.03%, RSI: 32.8, VIX: 27.78, ATR: -0.0053, BBW: 0.09, PrevState: Trend Pullback, Score: 6
2020-09-22, Sharp Decline, SP500: -2.52%, RSI: 33.7, VIX: 26.86, ATR: -0.0092, BBW: 0.10, PrevState: Sharp Decline, Score: 6
2020-09-23, Sharp Decline, SP500: -4.39%, RSI: 24.4, VIX: 28.58, ATR: -0.0067, BBW: 0.11, PrevState: Sharp Decline, Score: 8
2020-09-24, Sharp Decline, SP500: -3.29%, RSI: 31.2, VIX: 28.51, ATR: -0.0075, BBW: 0.11, PrevState: Sharp Decline, Score: 6
2020-09-25, Orderly Decline, SP500: -0.63%, RSI: 38.9, VIX: 26.38, ATR: -0.0058, BBW: 0.11, PrevState: Sharp Decline, Score: 6
2020-09-28, Steady Climb, SP500: +2.15%, RSI: 51.8, VIX: 26.19, ATR: -0.0010, BBW: 0.11, PrevState: Orderly Decline, Score: 10
2020-09-29, Steady Climb, SP500: +0.60%, RSI: 43.5, VIX: 26.27, ATR: 0.0040, BBW: 0.10, PrevState: Steady Climb, Score: 6
2020-09-30, Steady Climb, SP500: +3.90%, RSI: 52.6, VIX: 26.37, ATR: 0.0090, BBW: 0.09, PrevState: Steady Climb, Score: 10
2020-10-01, Steady Climb, SP500: +4.13%, RSI: 54.2, VIX: 26.70, ATR: 0.0080, BBW: 0.07, PrevState: Steady Climb, Score: 10
2020-10-02, Steady Climb, SP500: +1.51%, RSI: 46.2, VIX: 27.63, ATR: 0.0053, BBW: 0.06, PrevState: Steady Climb, Score: 8
2020-10-05, Steady Climb, SP500: +1.70%, RSI: 50.7, VIX: 27.96, ATR: 0.0011, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-10-06, Steady Climb, SP500: +0.76%, RSI: 47.7, VIX: 29.48, ATR: 0.0039, BBW: 0.06, PrevState: Steady Climb, Score: 6
2020-10-07, Steady Climb, SP500: +1.68%, RSI: 55.5, VIX: 28.06, ATR: 0.0007, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-10-08, Steady Climb, SP500: +1.95%, RSI: 61.5, VIX: 26.36, ATR: 0.0026, BBW: 0.07, PrevState: Steady Climb, Score: 10
2020-10-09, Steady Climb, SP500: +3.84%, RSI: 68.0, VIX: 25.00, ATR: 0.0060, BBW: 0.07, PrevState: Steady Climb, Score: 10
2020-10-12, Steady Climb, SP500: +3.69%, RSI: 69.2, VIX: 25.07, ATR: 0.0063, BBW: 0.09, PrevState: Steady Climb, Score: 10
2020-10-13, Steady Climb, SP500: +4.49%, RSI: 76.9, VIX: 26.07, ATR: 0.0115, BBW: 0.10, PrevState: Steady Climb, Score: 8
2020-10-14, Steady Climb, SP500: +2.02%, RSI: 73.0, VIX: 26.40, ATR: 0.0078, BBW: 0.10, PrevState: Steady Climb, Score: 8
2020-10-15, Steady Climb, SP500: +1.06%, RSI: 69.3, VIX: 26.97, ATR: 0.0034, BBW: 0.10, PrevState: Steady Climb, Score: 8
2020-10-16, Steady Climb, SP500: +0.19%, RSI: 65.5, VIX: 27.41, ATR: -0.0010, BBW: 0.11, PrevState: Steady Climb, Score: 6
2020-10-19, Steady Climb, SP500: -3.04%, RSI: 59.8, VIX: 29.18, ATR: -0.0038, BBW: 0.10, PrevState: Steady Climb, Score: 6
2020-10-20, Trend Pullback, SP500: -1.96%, RSI: 58.8, VIX: 29.35, ATR: -0.0051, BBW: 0.10, PrevState: Steady Climb, Score: 10
2020-10-21, Steady Climb, SP500: -1.52%, RSI: 56.1, VIX: 28.65, ATR: -0.0043, BBW: 0.09, PrevState: Trend Pullback, Score: 6
2020-10-22, Trend Pullback, SP500: -0.86%, RSI: 62.2, VIX: 28.11, ATR: -0.0039, BBW: 0.08, PrevState: Steady Climb, Score: 8
2020-10-23, Steady Climb, SP500: -0.53%, RSI: 57.4, VIX: 27.55, ATR: -0.0015, BBW: 0.07, PrevState: Trend Pullback, Score: 6
2020-10-26, Trend Pullback, SP500: -0.76%, RSI: 55.0, VIX: 32.46, ATR: 0.0026, BBW: 0.07, PrevState: Steady Climb, Score: 10
2020-10-27, Orderly Decline, SP500: -1.52%, RSI: 45.9, VIX: 33.35, ATR: -0.0016, BBW: 0.06, PrevState: Trend Pullback, Score: 6
2020-10-28, Sharp Decline, SP500: -4.79%, RSI: 30.2, VIX: 40.28, ATR: -0.0043, BBW: 0.07, PrevState: Orderly Decline, Score: 8
2020-10-29, Sharp Decline, SP500: -4.15%, RSI: 31.5, VIX: 37.59, ATR: -0.0133, BBW: 0.08, PrevState: Sharp Decline, Score: 8
2020-10-30, Sharp Decline, SP500: -5.64%, RSI: 19.7, VIX: 38.02, ATR: -0.0135, BBW: 0.09, PrevState: Sharp Decline, Score: 8
2020-11-02, Sharp Decline, SP500: -2.67%, RSI: 27.8, VIX: 37.13, ATR: -0.0103, BBW: 0.09, PrevState: Sharp Decline, Score: 6
2020-11-03, Orderly Decline, SP500: -0.63%, RSI: 37.8, VIX: 35.55, ATR: -0.0048, BBW: 0.09, PrevState: Sharp Decline, Score: 6
2020-11-04, Steady Climb, SP500: +5.27%, RSI: 46.4, VIX: 29.57, ATR: 0.0057, BBW: 0.09, PrevState: Orderly Decline, Score: 8
2020-11-05, Steady Climb, SP500: +6.05%, RSI: 52.1, VIX: 27.58, ATR: 0.0104, BBW: 0.09, PrevState: Steady Climb, Score: 10
2020-11-06, Steady Climb, SP500: +7.32%, RSI: 57.3, VIX: 24.86, ATR: 0.0175, BBW: 0.10, PrevState: Steady Climb, Score: 8
2020-11-09, Steady Climb, SP500: +7.26%, RSI: 59.0, VIX: 25.75, ATR: 0.0152, BBW: 0.10, PrevState: Steady Climb, Score: 8
2020-11-10, Steady Climb, SP500: +5.23%, RSI: 59.3, VIX: 24.80, ATR: 0.0121, BBW: 0.10, PrevState: Steady Climb, Score: 8
2020-11-11, Steady Climb, SP500: +3.75%, RSI: 59.9, VIX: 23.45, ATR: 0.0068, BBW: 0.11, PrevState: Steady Climb, Score: 10
2020-11-12, Steady Climb, SP500: +0.76%, RSI: 55.7, VIX: 25.35, ATR: 0.0045, BBW: 0.11, PrevState: Steady Climb, Score: 8
2020-11-13, Steady Climb, SP500: +2.16%, RSI: 65.2, VIX: 23.10, ATR: 0.0022, BBW: 0.11, PrevState: Steady Climb, Score: 10
2020-11-16, Steady Climb, SP500: +2.15%, RSI: 68.5, VIX: 22.45, ATR: 0.0017, BBW: 0.12, PrevState: Steady Climb, Score: 10
2020-11-17, Steady Climb, SP500: +1.81%, RSI: 81.5, VIX: 22.71, ATR: 0.0049, BBW: 0.13, PrevState: Steady Climb, Score: 8
2020-11-18, Trend Pullback, SP500: -0.14%, RSI: 73.9, VIX: 23.84, ATR: 0.0046, BBW: 0.13, PrevState: Steady Climb, Score: 6
2020-11-19, Steady Climb, SP500: +1.27%, RSI: 80.4, VIX: 23.11, ATR: 0.0024, BBW: 0.14, PrevState: Trend Pullback, Score: 6
2020-11-20, Trend Pullback, SP500: -0.77%, RSI: 74.9, VIX: 23.70, ATR: -0.0018, BBW: 0.14, PrevState: Steady Climb, Score: 8
2020-11-23, Steady Climb, SP500: -1.36%, RSI: 72.7, VIX: 22.66, ATR: -0.0047, BBW: 0.14, PrevState: Trend Pullback, Score: 4
2020-11-24, Steady Climb, SP500: +0.72%, RSI: 71.7, VIX: 21.64, ATR: -0.0020, BBW: 0.14, PrevState: Steady Climb, Score: 6
2020-11-25, Steady Climb, SP500: +1.73%, RSI: 65.6, VIX: 21.25, ATR: 0.0036, BBW: 0.13, PrevState: Steady Climb, Score: 10
2020-11-27, Steady Climb, SP500: +1.58%, RSI: 66.6, VIX: 20.84, ATR: 0.0048, BBW: 0.12, PrevState: Steady Climb, Score: 10
2020-11-30, Steady Climb, SP500: +1.80%, RSI: 59.8, VIX: 20.57, ATR: 0.0059, BBW: 0.10, PrevState: Steady Climb, Score: 10
2020-12-01, Steady Climb, SP500: +2.37%, RSI: 64.6, VIX: 20.77, ATR: 0.0025, BBW: 0.08, PrevState: Steady Climb, Score: 10
2020-12-02, Steady Climb, SP500: +0.92%, RSI: 62.7, VIX: 21.17, ATR: 0.0013, BBW: 0.06, PrevState: Steady Climb, Score: 8
2020-12-03, Steady Climb, SP500: +1.02%, RSI: 68.7, VIX: 21.28, ATR: 0.0028, BBW: 0.06, PrevState: Steady Climb, Score: 8
2020-12-04, Steady Climb, SP500: +1.67%, RSI: 67.2, VIX: 20.79, ATR: 0.0028, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-12-07, Steady Climb, SP500: +1.94%, RSI: 61.0, VIX: 21.30, ATR: 0.0043, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-12-08, Steady Climb, SP500: +1.09%, RSI: 66.1, VIX: 20.68, ATR: 0.0024, BBW: 0.06, PrevState: Steady Climb, Score: 8
2020-12-09, Steady Climb, SP500: +0.10%, RSI: 69.0, VIX: 22.27, ATR: 0.0025, BBW: 0.06, PrevState: Steady Climb, Score: 6
2020-12-10, Steady Climb, SP500: +0.04%, RSI: 66.1, VIX: 22.52, ATR: 0.0004, BBW: 0.05, PrevState: Steady Climb, Score: 6
2020-12-11, Trend Pullback, SP500: -0.96%, RSI: 71.4, VIX: 23.31, ATR: -0.0022, BBW: 0.05, PrevState: Steady Climb, Score: 8
2020-12-14, Steady Climb, SP500: -1.20%, RSI: 64.4, VIX: 24.72, ATR: -0.0025, BBW: 0.05, PrevState: Trend Pullback, Score: 6
2020-12-15, Trend Pullback, SP500: -0.21%, RSI: 62.7, VIX: 22.89, ATR: -0.0032, BBW: 0.05, PrevState: Steady Climb, Score: 8
2020-12-16, Steady Climb, SP500: +0.77%, RSI: 65.3, VIX: 22.50, ATR: 0.0006, BBW: 0.05, PrevState: Trend Pullback, Score: 8
2020-12-17, Steady Climb, SP500: +1.48%, RSI: 67.1, VIX: 21.93, ATR: 0.0026, BBW: 0.05, PrevState: Steady Climb, Score: 8
2020-12-18, Steady Climb, SP500: +1.25%, RSI: 68.1, VIX: 21.57, ATR: 0.0046, BBW: 0.05, PrevState: Steady Climb, Score: 8
2020-12-21, Steady Climb, SP500: +1.30%, RSI: 57.5, VIX: 25.16, ATR: 0.0041, BBW: 0.04, PrevState: Steady Climb, Score: 8
2020-12-22, Trend Pullback, SP500: -0.20%, RSI: 54.2, VIX: 24.23, ATR: 0.0002, BBW: 0.03, PrevState: Steady Climb, Score: 8
2020-12-23, Steady Climb, SP500: -0.30%, RSI: 55.4, VIX: 23.31, ATR: -0.0015, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2020-12-24, Trend Pullback, SP500: -0.52%, RSI: 51.0, VIX: 21.53, ATR: -0.0024, BBW: 0.03, PrevState: Steady Climb, Score: 10
2020-12-28, Steady Climb, SP500: +0.70%, RSI: 59.7, VIX: 21.70, ATR: -0.0005, BBW: 0.03, PrevState: Trend Pullback, Score: 8
2020-12-29, Steady Climb, SP500: +0.87%, RSI: 55.6, VIX: 23.08, ATR: 0.0026, BBW: 0.03, PrevState: Steady Climb, Score: 8
2020-12-30, Steady Climb, SP500: +1.21%, RSI: 65.0, VIX: 22.77, ATR: 0.0033, BBW: 0.03, PrevState: Steady Climb, Score: 8
2020-12-31, Steady Climb, SP500: +1.79%, RSI: 70.3, VIX: 22.75, ATR: 0.0029, BBW: 0.03, PrevState: Steady Climb, Score: 8
2021-01-04, Trend Pullback, SP500: -0.07%, RSI: 57.0, VIX: 26.97, ATR: 0.0028, BBW: 0.03, PrevState: Steady Climb, Score: 8
2021-01-05, Steady Climb, SP500: -0.23%, RSI: 64.3, VIX: 25.34, ATR: -0.0011, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2021-01-06, Steady Climb, SP500: +0.57%, RSI: 60.6, VIX: 25.07, ATR: -0.0008, BBW: 0.03, PrevState: Steady Climb, Score: 8
2021-01-07, Steady Climb, SP500: +1.92%, RSI: 67.1, VIX: 22.37, ATR: 0.0001, BBW: 0.04, PrevState: Steady Climb, Score: 10
2021-01-08, Steady Climb, SP500: +1.83%, RSI: 67.0, VIX: 21.56, ATR: 0.0037, BBW: 0.05, PrevState: Steady Climb, Score: 10
2021-01-11, Steady Climb, SP500: +2.67%, RSI: 64.4, VIX: 24.08, ATR: 0.0086, BBW: 0.05, PrevState: Steady Climb, Score: 10
2021-01-12, Steady Climb, SP500: +1.99%, RSI: 67.8, VIX: 23.33, ATR: 0.0058, BBW: 0.05, PrevState: Steady Climb, Score: 10
2021-01-13, Steady Climb, SP500: +1.65%, RSI: 70.4, VIX: 22.21, ATR: 0.0027, BBW: 0.05, PrevState: Steady Climb, Score: 8
2021-01-14, Trend Pullback, SP500: -0.22%, RSI: 66.9, VIX: 23.25, ATR: -0.0003, BBW: 0.05, PrevState: Steady Climb, Score: 8
2021-01-15, Steady Climb, SP500: -1.48%, RSI: 60.0, VIX: 24.34, ATR: -0.0013, BBW: 0.05, PrevState: Trend Pullback, Score: 6
2021-01-19, Trend Pullback, SP500: -0.02%, RSI: 59.8, VIX: 23.24, ATR: -0.0018, BBW: 0.05, PrevState: Steady Climb, Score: 8
2021-01-20, Steady Climb, SP500: +1.33%, RSI: 66.9, VIX: 21.58, ATR: -0.0012, BBW: 0.05, PrevState: Trend Pullback, Score: 8
2021-01-21, Steady Climb, SP500: +1.13%, RSI: 66.6, VIX: 21.32, ATR: 0.0023, BBW: 0.06, PrevState: Steady Climb, Score: 8
2021-01-22, Steady Climb, SP500: +1.21%, RSI: 62.1, VIX: 21.91, ATR: 0.0052, BBW: 0.05, PrevState: Steady Climb, Score: 8
2021-01-25, Steady Climb, SP500: +2.31%, RSI: 74.9, VIX: 23.19, ATR: 0.0052, BBW: 0.05, PrevState: Steady Climb, Score: 8
2021-01-26, Steady Climb, SP500: +1.33%, RSI: 71.1, VIX: 23.02, ATR: 0.0027, BBW: 0.05, PrevState: Steady Climb, Score: 6
2021-01-27, Steady Climb, SP500: -2.62%, RSI: 50.4, VIX: 37.21, ATR: -0.0001, BBW: 0.05, PrevState: Steady Climb, Score: 6
2021-01-28, Trend Pullback, SP500: -1.70%, RSI: 47.7, VIX: 30.21, ATR: -0.0052, BBW: 0.05, PrevState: Steady Climb, Score: 10
2021-01-29, Orderly Decline, SP500: -3.31%, RSI: 36.2, VIX: 33.09, ATR: -0.0057, BBW: 0.05, PrevState: Trend Pullback, Score: 6
2021-02-01, Orderly Decline, SP500: -2.11%, RSI: 47.0, VIX: 30.24, ATR: -0.0091, BBW: 0.05, PrevState: Orderly Decline, Score: 6
2021-02-02, Steady Climb, SP500: -0.61%, RSI: 52.6, VIX: 25.56, ATR: -0.0049, BBW: 0.04, PrevState: Orderly Decline, Score: 6
2021-02-03, Steady Climb, SP500: +2.12%, RSI: 52.1, VIX: 22.91, ATR: 0.0036, BBW: 0.04, PrevState: Steady Climb, Score: 10
2021-02-04, Steady Climb, SP500: +2.23%, RSI: 57.5, VIX: 21.77, ATR: 0.0051, BBW: 0.04, PrevState: Steady Climb, Score: 10
2021-02-05, Steady Climb, SP500: +4.65%, RSI: 61.9, VIX: 20.87, ATR: 0.0096, BBW: 0.05, PrevState: Steady Climb, Score: 10
2021-02-08, Steady Climb, SP500: +3.76%, RSI: 61.8, VIX: 21.24, ATR: 0.0069, BBW: 0.05, PrevState: Steady Climb, Score: 10
2021-02-09, Steady Climb, SP500: +2.22%, RSI: 56.6, VIX: 21.63, ATR: 0.0060, BBW: 0.05, PrevState: Steady Climb, Score: 10
2021-02-10, Steady Climb, SP500: +2.08%, RSI: 56.4, VIX: 21.99, ATR: 0.0053, BBW: 0.06, PrevState: Steady Climb, Score: 10
2021-02-11, Steady Climb, SP500: +1.15%, RSI: 58.5, VIX: 21.25, ATR: 0.0026, BBW: 0.06, PrevState: Steady Climb, Score: 8
2021-02-12, Steady Climb, SP500: +1.23%, RSI: 58.9, VIX: 19.97, ATR: 0.0014, BBW: 0.06, PrevState: Steady Climb, Score: 8
2021-02-16, Trend Pullback, SP500: +0.43%, RSI: 59.4, VIX: 21.46, ATR: 0.0011, BBW: 0.06, PrevState: Steady Climb, Score: 8
2021-02-17, Steady Climb, SP500: +0.51%, RSI: 76.1, VIX: 21.50, ATR: 0.0017, BBW: 0.07, PrevState: Trend Pullback, Score: 6
2021-02-18, Steady Climb, SP500: +0.10%, RSI: 69.4, VIX: 22.49, ATR: 0.0015, BBW: 0.07, PrevState: Steady Climb, Score: 6
2021-02-19, Trend Pullback, SP500: -0.25%, RSI: 87.0, VIX: 22.05, ATR: -0.0002, BBW: 0.07, PrevState: Steady Climb, Score: 8
2021-02-22, Steady Climb, SP500: -1.48%, RSI: 72.2, VIX: 23.45, ATR: -0.0019, BBW: 0.07, PrevState: Trend Pullback, Score: 4
2021-02-23, Trend Pullback, SP500: -1.30%, RSI: 65.0, VIX: 23.11, ATR: -0.0035, BBW: 0.07, PrevState: Steady Climb, Score: 8
2021-02-24, Volatile Chop, SP500: -0.15%, RSI: 71.3, VIX: 21.34, ATR: -0.0035, BBW: 0.07, PrevState: Trend Pullback, Score: 6
2021-02-25, Orderly Decline, SP500: -2.16%, RSI: 42.4, VIX: 28.89, ATR: -0.0001, BBW: 0.06, PrevState: Volatile Chop, Score: 6
2021-02-26, Orderly Decline, SP500: -2.45%, RSI: 36.5, VIX: 27.95, ATR: -0.0028, BBW: 0.06, PrevState: Orderly Decline, Score: 6
2021-03-01, Volatile Chop, SP500: +0.65%, RSI: 48.0, VIX: 23.35, ATR: -0.0047, BBW: 0.05, PrevState: Orderly Decline, Score: 8
2021-03-02, Volatile Chop, SP500: -0.29%, RSI: 44.5, VIX: 24.10, ATR: -0.0019, BBW: 0.04, PrevState: Volatile Chop, Score: 4
2021-03-03, Orderly Decline, SP500: -2.69%, RSI: 39.2, VIX: 26.67, ATR: -0.0010, BBW: 0.04, PrevState: Volatile Chop, Score: 6
2021-03-04, Orderly Decline, SP500: -1.59%, RSI: 34.1, VIX: 28.57, ATR: 0.0011, BBW: 0.05, PrevState: Orderly Decline, Score: 4
2021-03-05, Steady Climb, SP500: +0.81%, RSI: 41.1, VIX: 24.66, ATR: -0.0044, BBW: 0.05, PrevState: Orderly Decline, Score: 6
2021-03-08, Orderly Decline, SP500: -2.06%, RSI: 39.6, VIX: 25.47, ATR: -0.0058, BBW: 0.05, PrevState: Steady Climb, Score: 6
2021-03-09, Volatile Chop, SP500: +0.13%, RSI: 45.3, VIX: 24.03, ATR: -0.0020, BBW: 0.05, PrevState: Orderly Decline, Score: 6
2021-03-10, Steady Climb, SP500: +2.07%, RSI: 48.7, VIX: 22.56, ATR: 0.0042, BBW: 0.05, PrevState: Volatile Chop, Score: 8
2021-03-11, Steady Climb, SP500: +4.53%, RSI: 52.6, VIX: 21.91, ATR: 0.0075, BBW: 0.05, PrevState: Steady Climb, Score: 10
2021-03-12, Steady Climb, SP500: +2.64%, RSI: 55.5, VIX: 20.69, ATR: 0.0069, BBW: 0.05, PrevState: Steady Climb, Score: 10
2021-03-15, Steady Climb, SP500: +3.86%, RSI: 57.0, VIX: 20.03, ATR: 0.0078, BBW: 0.05, PrevState: Steady Climb, Score: 10
2021-03-16, Steady Climb, SP500: +2.25%, RSI: 53.2, VIX: 19.79, ATR: 0.0058, BBW: 0.06, PrevState: Steady Climb, Score: 10
2021-03-17, Steady Climb, SP500: +1.93%, RSI: 64.4, VIX: 19.23, ATR: 0.0040, BBW: 0.06, PrevState: Steady Climb, Score: 10
2021-03-18, Trend Pullback, SP500: -0.61%, RSI: 59.6, VIX: 21.58, ATR: 0.0023, BBW: 0.06, PrevState: Steady Climb, Score: 10
2021-03-19, Volatile Chop, SP500: -0.77%, RSI: 51.2, VIX: 20.95, ATR: -0.0013, BBW: 0.06, PrevState: Trend Pullback, Score: 8
2021-03-22, Volatile Chop, SP500: -0.71%, RSI: 57.8, VIX: 18.88, ATR: -0.0040, BBW: 0.06, PrevState: Volatile Chop, Score: 6
2021-03-23, Steady Climb, SP500: -1.32%, RSI: 60.6, VIX: 20.30, ATR: -0.0027, BBW: 0.06, PrevState: Volatile Chop, Score: 6
2021-03-24, Steady Climb, SP500: -2.14%, RSI: 65.1, VIX: 21.20, ATR: -0.0026, BBW: 0.06, PrevState: Steady Climb, Score: 6
2021-03-25, Trend Pullback, SP500: -0.15%, RSI: 59.8, VIX: 19.81, ATR: -0.0014, BBW: 0.06, PrevState: Steady Climb, Score: 10
2021-03-26, Steady Climb, SP500: +1.57%, RSI: 69.6, VIX: 18.86, ATR: -0.0015, BBW: 0.06, PrevState: Trend Pullback, Score: 10
2021-03-29, Steady Climb, SP500: +0.77%, RSI: 64.1, VIX: 20.74, ATR: 0.0017, BBW: 0.06, PrevState: Steady Climb, Score: 8
2021-03-30, Steady Climb, SP500: +1.23%, RSI: 59.1, VIX: 19.61, ATR: 0.0052, BBW: 0.06, PrevState: Steady Climb, Score: 8
2021-03-31, Steady Climb, SP500: +2.15%, RSI: 55.5, VIX: 19.40, ATR: 0.0050, BBW: 0.06, PrevState: Steady Climb, Score: 10
2021-04-01, Steady Climb, SP500: +2.82%, RSI: 61.1, VIX: 17.33, ATR: 0.0028, BBW: 0.05, PrevState: Steady Climb, Score: 10
2021-04-05, Steady Climb, SP500: +2.60%, RSI: 64.4, VIX: 17.91, ATR: 0.0023, BBW: 0.06, PrevState: Steady Climb, Score: 10
2021-04-06, Steady Climb, SP500: +2.59%, RSI: 64.8, VIX: 18.12, ATR: 0.0067, BBW: 0.06, PrevState: Steady Climb, Score: 10
2021-04-07, Steady Climb, SP500: +3.07%, RSI: 64.3, VIX: 17.16, ATR: 0.0082, BBW: 0.06, PrevState: Steady Climb, Score: 10
2021-04-08, Steady Climb, SP500: +3.13%, RSI: 77.6, VIX: 16.95, ATR: 0.0065, BBW: 0.06, PrevState: Steady Climb, Score: 8
2021-04-09, Steady Climb, SP500: +2.71%, RSI: 80.1, VIX: 16.69, ATR: 0.0038, BBW: 0.07, PrevState: Steady Climb, Score: 8
2021-04-12, Steady Climb, SP500: +1.23%, RSI: 78.2, VIX: 16.91, ATR: 0.0030, BBW: 0.08, PrevState: Steady Climb, Score: 6
2021-04-13, Steady Climb, SP500: +1.66%, RSI: 86.6, VIX: 16.65, ATR: 0.0038, BBW: 0.08, PrevState: Steady Climb, Score: 8
2021-04-14, Steady Climb, SP500: +1.10%, RSI: 87.9, VIX: 16.99, ATR: 0.0037, BBW: 0.09, PrevState: Steady Climb, Score: 6
2021-04-15, Steady Climb, SP500: +1.79%, RSI: 88.8, VIX: 16.57, ATR: 0.0016, BBW: 0.09, PrevState: Steady Climb, Score: 8
2021-04-16, Steady Climb, SP500: +1.37%, RSI: 86.8, VIX: 16.25, ATR: 0.0019, BBW: 0.10, PrevState: Steady Climb, Score: 6
2021-04-19, Steady Climb, SP500: +0.85%, RSI: 81.5, VIX: 17.29, ATR: 0.0035, BBW: 0.10, PrevState: Steady Climb, Score: 6
2021-04-20, Trend Pullback, SP500: -0.16%, RSI: 77.5, VIX: 18.68, ATR: 0.0025, BBW: 0.09, PrevState: Steady Climb, Score: 8
2021-04-21, Steady Climb, SP500: +1.18%, RSI: 79.1, VIX: 17.50, ATR: 0.0003, BBW: 0.09, PrevState: Trend Pullback, Score: 6
2021-04-22, Trend Pullback, SP500: -0.85%, RSI: 67.1, VIX: 18.71, ATR: -0.0011, BBW: 0.08, PrevState: Steady Climb, Score: 10
2021-04-23, Steady Climb, SP500: -0.13%, RSI: 65.8, VIX: 17.33, ATR: -0.0022, BBW: 0.07, PrevState: Trend Pullback, Score: 6
2021-04-26, Steady Climb, SP500: +0.59%, RSI: 67.4, VIX: 17.64, ATR: 0.0008, BBW: 0.07, PrevState: Steady Climb, Score: 8
2021-04-27, Steady Climb, SP500: +1.25%, RSI: 66.6, VIX: 17.56, ATR: 0.0027, BBW: 0.07, PrevState: Steady Climb, Score: 8
