2005-01-03, Volatile Chop, 5d%: +nan%, MA20: +nan, RSI: nan, VIX: 14.08, ATR: nan, BBW: nan, Score: [0, -2, -1], Dist: 2.24
2022-12-29, Orderly Decline, 5d%: -0.75%, MA20: -14.27, RSI: 40.2, VIX: 21.44, ATR: -0.0048, BBW: 0.09, Score: [-3, 0, 1], Dist: 1.41
2022-12-30, Orderly Decline, 5d%: +0.45%, MA20: -12.98, RSI: 41.6, VIX: 21.67, ATR: -0.0002, BBW: 0.08, Score: [-2, 0, 1], Dist: 1.00
2023-01-03, Orderly Decline, 5d%: -0.54%, MA20: -11.54, RSI: 34.1, VIX: 22.90, ATR: 0.0002, BBW: 0.08, Score: [-3, -2, 1], Dist: 1.41
2023-01-04, Orderly Decline, 5d%: +0.62%, MA20: -10.04, RSI: 34.1, VIX: 22.01, ATR: 0.0012, BBW: 0.07, Score: [-1, -2, 1], Dist: 1.41
2023-01-05, Orderly Decline, 5d%: +0.66%, MA20: -8.90, RSI: 32.8, VIX: 22.46, ATR: 0.0030, BBW: 0.07, Score: [-1, -2, 1], Dist: 1.41
2023-01-06, Trend Pullback, 5d%: +1.19%, MA20: -9.10, RSI: 49.9, VIX: 21.13, ATR: -0.0018, BBW: 0.07, Score: [-1, 0, 1], Dist: 1.41
2023-01-09, Trend Pullback, 5d%: +1.37%, MA20: -7.97, RSI: 54.1, VIX: 21.97, ATR: 0.0024, BBW: 0.07, Score: [-1, 1, 1], Dist: 1.00
2023-01-10, Trend Pullback, 5d%: +2.49%, MA20: -6.35, RSI: 60.5, VIX: 20.58, ATR: 0.0045, BBW: 0.07, Score: [0, 1, 1], Dist: 1.41
2023-01-11, Trend Pullback, 5d%: +3.03%, MA20: -4.70, RSI: 64.0, VIX: 21.09, ATR: 0.0055, BBW: 0.07, Score: [0, 1, 1], Dist: 1.41
2023-01-12, Steady Climb, 5d%: +4.60%, MA20: -1.42, RSI: 60.8, VIX: 18.83, ATR: 0.0087, BBW: 0.06, Score: [0, 1, 2], Dist: 2.00
2023-01-13, Steady Climb, 5d%: +2.67%, MA20: +2.54, RSI: 69.8, VIX: 18.35, ATR: 0.0063, BBW: 0.06, Score: [4, 2, 2], Dist: 2.24
2023-01-17, Steady Climb, 5d%: +2.54%, MA20: +6.40, RSI: 66.9, VIX: 19.36, ATR: 0.0070, BBW: 0.07, Score: [4, 2, 2], Dist: 2.24
2023-01-18, Steady Climb, 5d%: +0.25%, MA20: +8.57, RSI: 60.4, VIX: 20.34, ATR: 0.0044, BBW: 0.07, Score: [2, 1, 1], Dist: 1.00
2023-01-19, Steady Climb, 5d%: -1.78%, MA20: +9.02, RSI: 62.5, VIX: 20.52, ATR: -0.0019, BBW: 0.07, Score: [1, 1, 1], Dist: 1.41
2023-01-20, Steady Climb, 5d%: -0.27%, MA20: +8.38, RSI: 63.1, VIX: 19.85, ATR: -0.0060, BBW: 0.07, Score: [2, 1, 2], Dist: 0.00
2023-01-23, Steady Climb, 5d%: +0.52%, MA20: +8.74, RSI: 67.8, VIX: 19.81, ATR: -0.0036, BBW: 0.07, Score: [3, 2, 2], Dist: 1.41
2023-01-24, Steady Climb, 5d%: +0.65%, MA20: +10.44, RSI: 69.5, VIX: 19.20, ATR: 0.0025, BBW: 0.08, Score: [3, 2, 2], Dist: 1.41
2023-01-25, Steady Climb, 5d%: +2.22%, MA20: +11.00, RSI: 67.5, VIX: 19.08, ATR: 0.0074, BBW: 0.08, Score: [4, 2, 2], Dist: 2.24
2023-01-26, Steady Climb, 5d%: +4.14%, MA20: +11.61, RSI: 77.1, VIX: 18.73, ATR: 0.0069, BBW: 0.08, Score: [4, 2, 2], Dist: 2.24
2023-01-27, Steady Climb, 5d%: +2.47%, MA20: +12.35, RSI: 72.5, VIX: 18.51, ATR: 0.0042, BBW: 0.08, Score: [4, 2, 2], Dist: 2.24
2023-01-30, Steady Climb, 5d%: -0.05%, MA20: +12.16, RSI: 64.3, VIX: 19.94, ATR: 0.0036, BBW: 0.08, Score: [2, 1, 2], Dist: 0.00
2023-01-31, Steady Climb, 5d%: +1.48%, MA20: +11.83, RSI: 66.7, VIX: 19.40, ATR: 0.0014, BBW: 0.08, Score: [3, 2, 2], Dist: 1.41
2023-02-01, Steady Climb, 5d%: +2.56%, MA20: +11.93, RSI: 66.2, VIX: 17.87, ATR: 0.0019, BBW: 0.08, Score: [4, 2, 2], Dist: 2.24
2023-02-02, Steady Climb, 5d%: +2.94%, MA20: +12.04, RSI: 69.3, VIX: 18.73, ATR: 0.0030, BBW: 0.09, Score: [4, 2, 2], Dist: 2.24
2023-02-03, Steady Climb, 5d%: +1.62%, MA20: +13.02, RSI: 62.8, VIX: 18.33, ATR: 0.0077, BBW: 0.08, Score: [3, 1, 2], Dist: 1.00
2023-02-06, Steady Climb, 5d%: +2.32%, MA20: +12.19, RSI: 60.8, VIX: 19.43, ATR: 0.0083, BBW: 0.08, Score: [4, 1, 2], Dist: 2.00
2023-02-07, Steady Climb, 5d%: +2.14%, MA20: +11.88, RSI: 71.6, VIX: 18.66, ATR: 0.0021, BBW: 0.08, Score: [4, 2, 2], Dist: 2.24
2023-02-08, Steady Climb, 5d%: -0.03%, MA20: +11.95, RSI: 69.5, VIX: 19.63, ATR: 0.0005, BBW: 0.08, Score: [2, 2, 2], Dist: 1.00
2023-02-09, Trend Pullback, 5d%: -2.35%, MA20: +11.37, RSI: 60.4, VIX: 20.71, ATR: -0.0024, BBW: 0.08, Score: [0, 1, 1], Dist: 1.41
2023-02-10, Steady Climb, 5d%: -1.11%, MA20: +10.78, RSI: 57.3, VIX: 20.53, ATR: -0.0025, BBW: 0.07, Score: [1, 1, 1], Dist: 1.41
2023-02-13, Steady Climb, 5d%: +0.64%, MA20: +10.36, RSI: 61.4, VIX: 20.34, ATR: -0.0030, BBW: 0.08, Score: [3, 1, 1], Dist: 1.41
2023-02-14, Steady Climb, 5d%: -0.67%, MA20: +10.70, RSI: 61.3, VIX: 18.91, ATR: -0.0020, BBW: 0.08, Score: [1, 1, 2], Dist: 1.00
2023-02-15, Steady Climb, 5d%: +0.72%, MA20: +10.69, RSI: 58.8, VIX: 18.23, ATR: 0.0022, BBW: 0.07, Score: [3, 1, 2], Dist: 1.00
2023-02-16, Steady Climb, 5d%: +0.22%, MA20: +9.64, RSI: 51.8, VIX: 20.17, ATR: 0.0043, BBW: 0.06, Score: [2, 1, 1], Dist: 1.00
2023-02-17, Steady Climb, 5d%: -0.28%, MA20: +6.97, RSI: 56.1, VIX: 20.02, ATR: 0.0003, BBW: 0.05, Score: [2, 1, 1], Dist: 1.00
2023-02-21, Trend Pullback, 5d%: -3.38%, MA20: +5.02, RSI: 42.5, VIX: 22.87, ATR: -0.0041, BBW: 0.05, Score: [0, 0, 1], Dist: 1.73
2023-02-22, Orderly Decline, 5d%: -3.51%, MA20: +2.48, RSI: 36.9, VIX: 22.29, ATR: -0.0087, BBW: 0.05, Score: [0, -2, 1], Dist: 2.24
2023-02-23, Orderly Decline, 5d%: -3.26%, MA20: -0.16, RSI: 31.4, VIX: 21.14, ATR: -0.0101, BBW: 0.05, Score: [-2, -2, 1], Dist: 1.00
2023-02-24, Orderly Decline, 5d%: -2.94%, MA20: -2.46, RSI: 31.5, VIX: 21.67, ATR: -0.0062, BBW: 0.06, Score: [-4, -2, 1], Dist: 2.24
2023-02-27, Orderly Decline, 5d%: -2.37%, MA20: -4.67, RSI: 35.2, VIX: 20.95, ATR: -0.0051, BBW: 0.06, Score: [-4, -2, 1], Dist: 2.24
2023-02-28, Orderly Decline, 5d%: -0.68%, MA20: -6.40, RSI: 25.5, VIX: 20.70, ATR: -0.0013, BBW: 0.07, Score: [-3, -2, 1], Dist: 1.41
2023-03-01, Orderly Decline, 5d%: -0.99%, MA20: -9.01, RSI: 27.4, VIX: 20.58, ATR: -0.0018, BBW: 0.07, Score: [-3, -2, 1], Dist: 1.41
2023-03-02, Orderly Decline, 5d%: -0.77%, MA20: -10.89, RSI: 36.1, VIX: 19.59, ATR: -0.0031, BBW: 0.07, Score: [-3, -2, 2], Dist: 1.73
2023-03-03, Orderly Decline, 5d%: +1.90%, MA20: -11.48, RSI: 44.6, VIX: 18.49, ATR: -0.0002, BBW: 0.07, Score: [-1, 0, 2], Dist: 1.73
2023-03-06, Orderly Decline, 5d%: +1.66%, MA20: -9.98, RSI: 38.1, VIX: 18.61, ATR: 0.0034, BBW: 0.07, Score: [-1, -2, 2], Dist: 1.73
2023-03-07, Orderly Decline, 5d%: +0.41%, MA20: -8.93, RSI: 32.7, VIX: 19.59, ATR: 0.0063, BBW: 0.07, Score: [-2, -2, 2], Dist: 1.41
2023-03-08, Orderly Decline, 5d%: +1.03%, MA20: -9.03, RSI: 31.8, VIX: 19.11, ATR: 0.0034, BBW: 0.06, Score: [-1, -2, 2], Dist: 1.73
2023-03-09, Orderly Decline, 5d%: -1.58%, MA20: -8.03, RSI: 30.6, VIX: 22.61, ATR: -0.0010, BBW: 0.07, Score: [-3, -2, 1], Dist: 1.41
2023-03-10, Orderly Decline, 5d%: -4.55%, MA20: -8.56, RSI: 27.8, VIX: 24.80, ATR: -0.0081, BBW: 0.08, Score: [-4, -2, 1], Dist: 2.24
2023-03-13, Sharp Decline, 5d%: -4.76%, MA20: -10.16, RSI: 32.9, VIX: 26.52, ATR: -0.0115, BBW: 0.08, Score: [-4, -2, 0], Dist: 2.24
2023-03-14, Orderly Decline, 5d%: -1.68%, MA20: -11.38, RSI: 42.4, VIX: 23.73, ATR: -0.0100, BBW: 0.08, Score: [-3, 0, 1], Dist: 1.41
2023-03-15, Sharp Decline, 5d%: -2.51%, MA20: -10.60, RSI: 37.4, VIX: 26.14, ATR: -0.0053, BBW: 0.07, Score: [-4, -2, 0], Dist: 2.24
2023-03-16, Trend Pullback, 5d%: +1.07%, MA20: -9.90, RSI: 49.0, VIX: 22.99, ATR: 0.0001, BBW: 0.06, Score: [-1, 0, 1], Dist: 1.41
2023-03-17, Trend Pullback, 5d%: +1.43%, MA20: -7.67, RSI: 43.9, VIX: 25.51, ATR: 0.0060, BBW: 0.06, Score: [-1, 0, 0], Dist: 1.00
2023-03-20, Trend Pullback, 5d%: +2.48%, MA20: -6.69, RSI: 48.3, VIX: 24.15, ATR: 0.0041, BBW: 0.05, Score: [0, 0, 1], Dist: 1.73
2023-03-21, Trend Pullback, 5d%: +2.13%, MA20: -5.13, RSI: 54.4, VIX: 21.38, ATR: 0.0022, BBW: 0.05, Score: [0, 1, 1], Dist: 1.41
2023-03-22, Trend Pullback, 5d%: +1.16%, MA20: -3.93, RSI: 46.5, VIX: 22.26, ATR: 0.0054, BBW: 0.05, Score: [-1, 0, 1], Dist: 1.41
2023-03-23, Orderly Decline, 5d%: -0.29%, MA20: -3.78, RSI: 41.5, VIX: 22.61, ATR: 0.0010, BBW: 0.05, Score: [-2, 0, 1], Dist: 1.00
2023-03-24, Trend Pullback, 5d%: +1.39%, MA20: -3.05, RSI: 43.5, VIX: 21.74, ATR: 0.0012, BBW: 0.05, Score: [-1, 0, 1], Dist: 1.41
2023-03-27, Trend Pullback, 5d%: +0.66%, MA20: -2.57, RSI: 49.2, VIX: 20.60, ATR: -0.0004, BBW: 0.05, Score: [-1, 0, 1], Dist: 1.41
2023-03-28, Orderly Decline, 5d%: -0.79%, MA20: -1.81, RSI: 48.1, VIX: 19.97, ATR: -0.0004, BBW: 0.05, Score: [-3, 0, 2], Dist: 1.73
2023-03-29, Steady Climb, 5d%: +2.31%, MA20: -1.32, RSI: 60.5, VIX: 19.12, ATR: 0.0024, BBW: 0.05, Score: [0, 1, 2], Dist: 2.00
2023-03-30, Steady Climb, 5d%: +2.59%, MA20: -0.32, RSI: 69.4, VIX: 19.02, ATR: 0.0039, BBW: 0.06, Score: [1, 2, 2], Dist: 1.41
2023-03-31, Steady Climb, 5d%: +3.48%, MA20: +1.37, RSI: 73.5, VIX: 18.70, ATR: 0.0051, BBW: 0.06, Score: [4, 2, 2], Dist: 2.24
2023-04-03, Steady Climb, 5d%: +3.70%, MA20: +4.80, RSI: 70.9, VIX: 18.55, ATR: 0.0083, BBW: 0.07, Score: [4, 2, 2], Dist: 2.24
2023-04-04, Steady Climb, 5d%: +3.26%, MA20: +8.40, RSI: 71.4, VIX: 19.00, ATR: 0.0095, BBW: 0.08, Score: [4, 2, 2], Dist: 2.24
2023-04-05, Steady Climb, 5d%: +1.55%, MA20: +10.56, RSI: 65.1, VIX: 19.08, ATR: 0.0054, BBW: 0.08, Score: [3, 2, 2], Dist: 1.41
2023-04-06, Steady Climb, 5d%: +1.34%, MA20: +12.49, RSI: 73.5, VIX: 18.40, ATR: 0.0017, BBW: 0.08, Score: [3, 2, 2], Dist: 1.41
2023-04-10, Steady Climb, 5d%: -0.00%, MA20: +13.33, RSI: 71.3, VIX: 18.97, ATR: -0.0010, BBW: 0.08, Score: [2, 2, 2], Dist: 1.00
2023-04-11, Steady Climb, 5d%: -0.38%, MA20: +13.04, RSI: 66.6, VIX: 19.10, ATR: -0.0006, BBW: 0.08, Score: [2, 2, 2], Dist: 1.00
2023-04-12, Steady Climb, 5d%: -0.21%, MA20: +12.29, RSI: 78.7, VIX: 19.09, ATR: 0.0009, BBW: 0.08, Score: [2, 2, 2], Dist: 1.00
2023-04-13, Steady Climb, 5d%: +1.37%, MA20: +11.91, RSI: 81.6, VIX: 17.80, ATR: 0.0002, BBW: 0.08, Score: [3, 2, 2], Dist: 1.41
2023-04-14, Steady Climb, 5d%: +0.79%, MA20: +11.62, RSI: 77.9, VIX: 17.07, ATR: 0.0016, BBW: 0.08, Score: [3, 2, 2], Dist: 1.41
2023-04-17, Steady Climb, 5d%: +1.03%, MA20: +11.91, RSI: 78.4, VIX: 16.95, ATR: 0.0023, BBW: 0.07, Score: [3, 2, 2], Dist: 1.41
2023-04-18, Steady Climb, 5d%: +1.12%, MA20: +11.43, RSI: 80.3, VIX: 16.83, ATR: 0.0031, BBW: 0.07, Score: [3, 2, 2], Dist: 1.41
2023-04-19, Steady Climb, 5d%: +1.53%, MA20: +11.20, RSI: 75.6, VIX: 16.46, ATR: 0.0032, BBW: 0.07, Score: [3, 2, 2], Dist: 1.41
2023-04-20, Steady Climb, 5d%: -0.40%, MA20: +11.48, RSI: 65.9, VIX: 17.17, ATR: 0.0008, BBW: 0.07, Score: [2, 2, 2], Dist: 1.00
2023-04-21, Steady Climb, 5d%: -0.10%, MA20: +10.13, RSI: 56.2, VIX: 16.77, ATR: -0.0003, BBW: 0.06, Score: [2, 1, 2], Dist: 0.00
2023-04-24, Steady Climb, 5d%: -0.34%, MA20: +8.73, RSI: 53.4, VIX: 16.89, ATR: -0.0015, BBW: 0.05, Score: [2, 1, 2], Dist: 0.00
2023-04-25, Steady Climb, 5d%: -2.00%, MA20: +7.45, RSI: 43.5, VIX: 18.76, ATR: -0.0014, BBW: 0.05, Score: [0, 0, 2], Dist: 2.24
2023-04-26, Steady Climb, 5d%: -2.37%, MA20: +5.09, RSI: 42.5, VIX: 18.84, ATR: -0.0039, BBW: 0.04, Score: [0, 0, 2], Dist: 2.24
2023-04-27, Steady Climb, 5d%: +0.13%, MA20: +2.27, RSI: 55.2, VIX: 17.03, ATR: -0.0051, BBW: 0.03, Score: [2, 1, 2], Dist: 0.00
2023-04-28, Steady Climb, 5d%: +0.87%, MA20: +1.35, RSI: 59.3, VIX: 15.78, ATR: -0.0019, BBW: 0.03, Score: [3, 1, 3], Dist: 1.41
2023-05-01, Steady Climb, 5d%: +0.75%, MA20: +1.12, RSI: 59.1, VIX: 16.08, ATR: 0.0031, BBW: 0.03, Score: [3, 1, 2], Dist: 1.00
2023-05-02, Steady Climb, 5d%: +1.18%, MA20: +1.61, RSI: 53.9, VIX: 17.78, ATR: 0.0074, BBW: 0.03, Score: [3, 1, 2], Dist: 1.00
2023-05-03, Steady Climb, 5d%: +0.86%, MA20: +1.56, RSI: 41.6, VIX: 18.34, ATR: 0.0039, BBW: 0.03, Score: [3, 0, 2], Dist: 1.41
2023-05-04, Orderly Decline, 5d%: -1.79%, MA20: +0.73, RSI: 39.2, VIX: 20.09, ATR: -0.0034, BBW: 0.03, Score: [1, -2, 1], Dist: 3.16
2023-05-05, Orderly Decline, 5d%: -0.80%, MA20: -0.67, RSI: 48.2, VIX: 17.19, ATR: -0.0071, BBW: 0.03, Score: [-3, 0, 2], Dist: 1.73
2023-05-08, Orderly Decline, 5d%: -0.71%, MA20: -0.72, RSI: 48.0, VIX: 16.98, ATR: -0.0029, BBW: 0.03, Score: [-3, 0, 2], Dist: 1.73
2023-05-09, Orderly Decline, 5d%: -0.01%, MA20: -0.73, RSI: 45.9, VIX: 17.71, ATR: 0.0020, BBW: 0.03, Score: [-2, 0, 2], Dist: 1.41
2023-05-10, Trend Pullback, 5d%: +1.15%, MA20: -1.06, RSI: 50.9, VIX: 16.94, ATR: 0.0032, BBW: 0.03, Score: [-1, 1, 2], Dist: 2.00
2023-05-11, Orderly Decline, 5d%: +1.71%, MA20: -1.40, RSI: 49.7, VIX: 16.93, ATR: 0.0033, BBW: 0.03, Score: [-1, 0, 2], Dist: 1.73
2023-05-12, Orderly Decline, 5d%: -0.29%, MA20: -1.06, RSI: 48.5, VIX: 17.03, ATR: -0.0003, BBW: 0.03, Score: [-2, 0, 2], Dist: 1.41
2023-05-15, Trend Pullback, 5d%: -0.04%, MA20: -0.92, RSI: 58.6, VIX: 17.12, ATR: -0.0004, BBW: 0.03, Score: [-2, 1, 2], Dist: 2.24
2023-05-16, Trend Pullback, 5d%: -0.23%, MA20: -0.37, RSI: 56.9, VIX: 17.99, ATR: 0.0005, BBW: 0.03, Score: [-1, 1, 2], Dist: 2.00
2023-05-17, Steady Climb, 5d%: +0.51%, MA20: -0.12, RSI: 53.3, VIX: 16.87, ATR: -0.0012, BBW: 0.03, Score: [1, 1, 2], Dist: 1.00
2023-05-18, Steady Climb, 5d%: +1.63%, MA20: +0.89, RSI: 53.9, VIX: 16.05, ATR: 0.0010, BBW: 0.03, Score: [3, 1, 2], Dist: 1.00
2023-05-19, Steady Climb, 5d%: +1.65%, MA20: +2.06, RSI: 53.3, VIX: 16.81, ATR: 0.0041, BBW: 0.04, Score: [3, 1, 2], Dist: 1.00
2023-05-22, Steady Climb, 5d%: +1.36%, MA20: +3.11, RSI: 61.4, VIX: 17.21, ATR: 0.0048, BBW: 0.04, Score: [3, 1, 2], Dist: 1.00
2023-05-23, Steady Climb, 5d%: +0.87%, MA20: +4.13, RSI: 58.1, VIX: 18.53, ATR: 0.0048, BBW: 0.04, Score: [3, 1, 2], Dist: 1.00
2023-05-24, Steady Climb, 5d%: -1.05%, MA20: +3.36, RSI: 58.0, VIX: 20.03, ATR: -0.0008, BBW: 0.03, Score: [1, 1, 1], Dist: 1.41
2023-05-25, Steady Climb, 5d%: -1.11%, MA20: +1.80, RSI: 52.5, VIX: 19.14, ATR: -0.0051, BBW: 0.03, Score: [1, 1, 2], Dist: 1.00
2023-05-26, Steady Climb, 5d%: +0.32%, MA20: +1.92, RSI: 59.6, VIX: 17.95, ATR: -0.0038, BBW: 0.04, Score: [2, 1, 2], Dist: 0.00
2023-05-30, Steady Climb, 5d%: +0.31%, MA20: +3.33, RSI: 63.0, VIX: 17.46, ATR: 0.0007, BBW: 0.04, Score: [2, 1, 2], Dist: 0.00
2023-05-31, Steady Climb, 5d%: +0.83%, MA20: +4.66, RSI: 56.2, VIX: 17.94, ATR: 0.0050, BBW: 0.04, Score: [3, 1, 2], Dist: 1.00
2023-06-01, Steady Climb, 5d%: +2.57%, MA20: +4.81, RSI: 62.1, VIX: 15.65, ATR: 0.0043, BBW: 0.04, Score: [4, 1, 3], Dist: 2.24
2023-06-02, Steady Climb, 5d%: +3.16%, MA20: +4.99, RSI: 68.4, VIX: 14.60, ATR: 0.0027, BBW: 0.04, Score: [4, 2, 3], Dist: 2.45
2023-06-05, Steady Climb, 5d%: +1.63%, MA20: +5.39, RSI: 66.1, VIX: 14.73, ATR: 0.0040, BBW: 0.05, Score: [3, 2, 3], Dist: 1.73
2023-06-06, Steady Climb, 5d%: +1.86%, MA20: +6.52, RSI: 71.2, VIX: 13.96, ATR: 0.0056, BBW: 0.05, Score: [3, 2, 3], Dist: 1.73
2023-06-07, Steady Climb, 5d%: +2.10%, MA20: +7.62, RSI: 64.4, VIX: 13.94, ATR: 0.0061, BBW: 0.05, Score: [4, 1, 3], Dist: 2.24
2023-06-08, Steady Climb, 5d%: +1.73%, MA20: +7.97, RSI: 63.2, VIX: 13.65, ATR: 0.0022, BBW: 0.06, Score: [3, 1, 3], Dist: 1.41
2023-06-09, Steady Climb, 5d%: +0.39%, MA20: +8.76, RSI: 64.7, VIX: 13.83, ATR: 0.0004, BBW: 0.06, Score: [2, 1, 3], Dist: 1.00
2023-06-12, Steady Climb, 5d%: +1.52%, MA20: +9.27, RSI: 68.2, VIX: 15.01, ATR: 0.0014, BBW: 0.06, Score: [3, 2, 3], Dist: 1.73
2023-06-13, Steady Climb, 5d%: +1.99%, MA20: +10.00, RSI: 79.0, VIX: 14.61, ATR: 0.0032, BBW: 0.07, Score: [3, 2, 3], Dist: 1.73
2023-06-14, Steady Climb, 5d%: +2.46%, MA20: +11.04, RSI: 85.9, VIX: 13.88, ATR: 0.0057, BBW: 0.07, Score: [4, 2, 3], Dist: 2.45
2023-06-15, Steady Climb, 5d%: +3.07%, MA20: +11.35, RSI: 86.5, VIX: 14.50, ATR: 0.0051, BBW: 0.08, Score: [4, 2, 3], Dist: 2.45
2023-06-16, Steady Climb, 5d%: +2.58%, MA20: +12.81, RSI: 80.2, VIX: 13.54, ATR: 0.0065, BBW: 0.08, Score: [4, 2, 3], Dist: 2.45
2023-06-20, Steady Climb, 5d%: +1.15%, MA20: +14.24, RSI: 75.5, VIX: 13.88, ATR: 0.0045, BBW: 0.09, Score: [3, 2, 3], Dist: 1.73
2023-06-21, Steady Climb, 5d%: -0.08%, MA20: +14.97, RSI: 76.1, VIX: 13.20, ATR: 0.0018, BBW: 0.09, Score: [2, 2, 3], Dist: 1.41
2023-06-22, Steady Climb, 5d%: +0.21%, MA20: +15.09, RSI: 74.3, VIX: 12.91, ATR: -0.0012, BBW: 0.08, Score: [2, 2, 3], Dist: 1.41
2023-06-23, Steady Climb, 5d%: -1.75%, MA20: +14.43, RSI: 60.9, VIX: 13.44, ATR: -0.0030, BBW: 0.07, Score: [1, 1, 3], Dist: 1.41
2023-06-26, Steady Climb, 5d%: -1.83%, MA20: +12.45, RSI: 58.8, VIX: 14.25, ATR: -0.0030, BBW: 0.07, Score: [1, 1, 3], Dist: 1.41
2023-06-27, Steady Climb, 5d%: -0.23%, MA20: +10.42, RSI: 63.4, VIX: 13.74, ATR: -0.0031, BBW: 0.06, Score: [2, 1, 3], Dist: 1.00
2023-06-28, Steady Climb, 5d%: +0.26%, MA20: +9.69, RSI: 66.1, VIX: 13.43, ATR: -0.0006, BBW: 0.06, Score: [2, 2, 3], Dist: 1.41
2023-06-29, Steady Climb, 5d%: +0.33%, MA20: +8.67, RSI: 65.4, VIX: 13.54, ATR: 0.0005, BBW: 0.05, Score: [2, 2, 3], Dist: 1.41
2023-06-30, Steady Climb, 5d%: +2.35%, MA20: +7.27, RSI: 69.9, VIX: 13.59, ATR: 0.0032, BBW: 0.05, Score: [4, 2, 3], Dist: 2.45
2023-07-03, Steady Climb, 5d%: +2.93%, MA20: +6.96, RSI: 66.8, VIX: 13.57, ATR: 0.0059, BBW: 0.05, Score: [4, 2, 3], Dist: 2.45
2023-07-05, Steady Climb, 5d%: +1.56%, MA20: +7.35, RSI: 62.0, VIX: 14.18, ATR: 0.0051, BBW: 0.05, Score: [3, 1, 3], Dist: 1.41
2023-07-06, Steady Climb, 5d%: +0.79%, MA20: +7.23, RSI: 55.5, VIX: 15.44, ATR: 0.0045, BBW: 0.05, Score: [3, 1, 3], Dist: 1.41
2023-07-07, Steady Climb, 5d%: +0.06%, MA20: +6.49, RSI: 45.7, VIX: 14.83, ATR: 0.0006, BBW: 0.04, Score: [2, 0, 3], Dist: 1.41
2023-07-10, Steady Climb, 5d%: -0.92%, MA20: +5.13, RSI: 50.0, VIX: 15.07, ATR: -0.0033, BBW: 0.04, Score: [1, 0, 3], Dist: 1.73
2023-07-11, Steady Climb, 5d%: -0.37%, MA20: +4.14, RSI: 57.9, VIX: 14.84, ATR: -0.0032, BBW: 0.03, Score: [2, 1, 3], Dist: 1.00
2023-07-12, Steady Climb, 5d%: +0.57%, MA20: +3.47, RSI: 66.2, VIX: 13.54, ATR: -0.0004, BBW: 0.03, Score: [3, 2, 3], Dist: 1.73
2023-07-13, Steady Climb, 5d%: +2.23%, MA20: +3.70, RSI: 68.3, VIX: 13.61, ATR: 0.0036, BBW: 0.04, Score: [4, 2, 3], Dist: 2.45
2023-07-14, Steady Climb, 5d%: +2.42%, MA20: +4.74, RSI: 74.4, VIX: 13.34, ATR: 0.0063, BBW: 0.04, Score: [4, 2, 3], Dist: 2.45
2023-07-17, Steady Climb, 5d%: +2.57%, MA20: +5.56, RSI: 80.3, VIX: 13.48, ATR: 0.0058, BBW: 0.05, Score: [4, 2, 3], Dist: 2.45
2023-07-18, Steady Climb, 5d%: +2.61%, MA20: +7.27, RSI: 79.2, VIX: 13.30, ATR: 0.0044, BBW: 0.06, Score: [4, 2, 3], Dist: 2.45
2023-07-19, Steady Climb, 5d%: +2.09%, MA20: +9.04, RSI: 80.3, VIX: 13.76, ATR: 0.0039, BBW: 0.06, Score: [4, 2, 3], Dist: 2.45
2023-07-20, Steady Climb, 5d%: +0.55%, MA20: +10.41, RSI: 71.5, VIX: 13.99, ATR: 0.0035, BBW: 0.06, Score: [3, 2, 3], Dist: 1.73
2023-07-21, Steady Climb, 5d%: +0.69%, MA20: +10.72, RSI: 65.9, VIX: 13.60, ATR: 0.0022, BBW: 0.06, Score: [3, 2, 3], Dist: 1.73
2023-07-24, Steady Climb, 5d%: +0.70%, MA20: +11.04, RSI: 67.5, VIX: 13.91, ATR: 0.0002, BBW: 0.06, Score: [3, 2, 3], Dist: 1.73
2023-07-25, Steady Climb, 5d%: +0.27%, MA20: +10.87, RSI: 71.0, VIX: 13.86, ATR: -0.0007, BBW: 0.06, Score: [2, 2, 3], Dist: 1.41
2023-07-26, Steady Climb, 5d%: +0.02%, MA20: +10.26, RSI: 80.7, VIX: 13.19, ATR: 0.0005, BBW: 0.06, Score: [2, 2, 3], Dist: 1.41
2023-07-27, Steady Climb, 5d%: +0.06%, MA20: +10.06, RSI: 75.7, VIX: 14.41, ATR: 0.0021, BBW: 0.05, Score: [2, 2, 3], Dist: 1.41
2023-07-28, Steady Climb, 5d%: +1.01%, MA20: +9.14, RSI: 78.4, VIX: 13.33, ATR: 0.0003, BBW: 0.05, Score: [3, 2, 3], Dist: 1.73
2023-07-31, Steady Climb, 5d%: +0.75%, MA20: +8.92, RSI: 76.7, VIX: 13.63, ATR: 0.0005, BBW: 0.05, Score: [3, 2, 3], Dist: 1.73
2023-08-01, Steady Climb, 5d%: +0.20%, MA20: +9.37, RSI: 70.1, VIX: 13.93, ATR: 0.0013, BBW: 0.06, Score: [2, 2, 3], Dist: 1.41
2023-08-02, Steady Climb, 5d%: -1.17%, MA20: +9.53, RSI: 50.6, VIX: 16.09, ATR: 0.0016, BBW: 0.05, Score: [1, 1, 2], Dist: 1.00
2023-08-03, Steady Climb, 5d%: -0.78%, MA20: +8.45, RSI: 49.4, VIX: 15.92, ATR: -0.0012, BBW: 0.05, Score: [1, 0, 3], Dist: 1.73
2023-08-04, Steady Climb, 5d%: -2.27%, MA20: +6.56, RSI: 42.5, VIX: 17.10, ATR: -0.0053, BBW: 0.04, Score: [0, 0, 2], Dist: 2.24
